# z (m), K (m^2/s^2), Kth (K^2), uw (m^2/s^2), vw (m^2/s^2), uv (m^2/s^2), uu (m^2/s^2), vv (m^2/s^2), ww (m^2/s^2), ut (mK/s), vt (mK/s), wt (mK/s)
1.000076453749999956e+02, 1.614497924381242400e-01, 4.092784999818140090e-03, -2.873679212873767735e-02, 1.715968025820034919e-03, -2.941302911882627373e-03, 1.668074046371285091e-01, 1.177533409707377521e-01, 3.833883936017822708e-02, 1.041272612916794953e-02, -6.231501734098748337e-04, -5.744869589726005546e-03
1.014305720499999950e+02, 1.591599155741902638e-01, 4.088697811133227070e-03, -2.814970781644515058e-02, 2.002964273351860117e-03, -3.451568623790514812e-03, 1.644399950751684880e-01, 1.161996893350602522e-01, 3.768014682919720165e-02, 1.033783901297067459e-02, -7.369408915722094541e-04, -5.661520668214740232e-03
1.028610255400000000e+02, 1.568479451222949961e-01, 4.083970732252802799e-03, -2.756068713845579929e-02, 2.282093099687000203e-03, -3.953097931263685125e-03, 1.620349144574615152e-01, 1.146398785655447367e-01, 3.702109731187624986e-02, 1.025929024072237510e-02, -8.508459015007972196e-04, -5.577961953494029596e-03
1.042990456609999939e+02, 1.545141366710814923e-01, 4.078594971576062281e-03, -2.696984402219782320e-02, 2.553219526721572409e-03, -4.445238921919834538e-03, 1.595924815240394867e-01, 1.130741079338659916e-01, 3.636168397379530015e-02, 1.017703165426827629e-02, -9.647927636795849710e-04, -5.494195801334299592e-03
1.057446724379999949e+02, 1.521587536653504769e-01, 4.072561364523652298e-03, -2.637729739833722525e-02, 2.816206738458320018e-03, -4.927323228917962657e-03, 1.571130411797874715e-01, 1.115025622599059990e-01, 3.570190397978750124e-02, 1.009101436608097514e-02, -1.078706015544991098e-03, -5.410224591014567083e-03
1.071979461070000070e+02, 1.497820677158225033e-01, 4.065860338910642739e-03, -2.578317143352104948e-02, 3.070916095559999941e-03, -5.398665814366137433e-03, 1.545969662489252716e-01, 1.099254107867182473e-01, 3.504175848402267535e-02, 1.000118875027505502e-02, -1.192506998956042530e-03, -5.326050721930652987e-03
1.086589071180000019e+02, 1.473843589350875005e-01, 4.058481876663664473e-03, -2.518759577733607757e-02, 3.317207152953227309e-03, -5.858564779842892652e-03, 1.520446593454077566e-01, 1.083428059784142389e-01, 3.438125263361307277e-02, 9.907504433048830439e-03, -1.306113673903459968e-03, -5.241676608775440449e-03
1.101275961340000009e+02, 1.449659163032717690e-01, 4.050415471191899652e-03, -2.459070582326530058e-02, 3.554937679619312417e-03, -6.306301207887879921e-03, 1.494565548793035104e-01, 1.067548822364484951e-01, 3.372039557728712111e-02, 9.809910285579377665e-03, -1.419440416918959971e-03, -5.157104677288412015e-03
1.116040540340000007e+02, 1.425270380646360135e-01, 4.041650079899579938e-03, -2.399264298641032647e-02, 3.783963683030647229e-03, -6.741139042032624935e-03, 1.468331211986867446e-01, 1.051617545270837478e-01, 3.305920048923149945e-02, 9.708354416441657836e-03, -1.532397802875869967e-03, -5.072337358201468166e-03
1.130883219130000015e+02, 1.400680321595995093e-01, 4.032174071294662362e-03, -2.339355499574597569e-02, 4.004139436627409884e-03, -7.162325009987549618e-03, 1.441748628896917517e-01, 1.035635169163300062e-01, 3.239768459813954782e-02, 9.602784167115182429e-03, -1.644892368212402638e-03, -4.987377081761752186e-03
1.145804410829999966e+02, 1.375892166940957673e-01, 4.021975165855190375e-03, -2.279359620779897178e-02, 4.215317512621017358e-03, -7.569088598907194529e-03, 1.414823232412307508e-01, 1.019602410006952564e-01, 3.173586923045865205e-02, 9.493146109201100469e-03, -1.756826353680352544e-03, -4.902226270882119666e-03
1.160804530749999941e+02, 1.350909204509429806e-01, 4.011040369970692542e-03, -2.219292793629147609e-02, 4.417348819603302522e-03, -7.960642090346539690e-03, 1.387560868894095190e-01, 1.003519742321846014e-01, 3.107377986371227113e-02, 9.379386043972858314e-03, -1.868097424343109899e-03, -4.816887333707707899e-03
1.175883996390000021e+02, 1.325734834481402391e-01, 3.999355901958402508e-03, -2.159171880721867665e-02, 4.610082646313220546e-03, -8.336180665515707106e-03, 1.359967826625352316e-01, 9.873873812366344704e-02, 3.041144619272730110e-02, 9.261449006473498544e-03, -1.978598364277102655e-03, -4.731362655472287800e-03
1.191043227459999940e+02, 1.300372575473779935e-01, 3.986907109034732236e-03, -2.099014513398172674e-02, 4.793366711942757645e-03, -8.694882592042990285e-03, 1.332050866377862408e-01, 9.712052633052926931e-02, 2.974890220830867654e-02, 9.139279273275267151e-03, -2.088216743168862764e-03, -4.645654589288592679e-03
1.206282645910000042e+02, 1.274826071238689962e-01, 3.973678374315445412e-03, -2.038839131994460083e-02, 4.967047224615439571e-03, -9.035909506399727661e-03, 1.303817254365504941e-01, 9.549730260005427629e-02, 2.908618629221987675e-02, 9.012820376265088043e-03, -2.196834551695144803e-03, -4.559765445927965039e-03
1.221602675879999964e+02, 1.249099097995662461e-01, 3.959653011899122790e-03, -1.978665029098139808e-02, 5.130968947468733318e-03, -9.358406805497815686e-03, 1.275274797803080118e-01, 9.386899857328835639e-02, 2.842334132583814593e-02, 8.882015124582002749e-03, -2.304327801459405030e-03, -4.473697482865742620e-03
1.237003743799999995e+02, 1.223195572485540061e-01, 3.944813148882140262e-03, -1.918512395312759952e-02, 5.284975276482402860e-03, -9.661504170202291075e-03, 1.246431883206412516e-01, 9.223551143887520620e-02, 2.776041481710295189e-02, 8.746805633347351852e-03, -2.410566086719575368e-03, -4.387452891447707337e-03
1.252486278330000005e+02, 1.197119560901184904e-01, 3.929139592411130463e-03, -1.858402369090529985e-02, 5.428908328129782544e-03, -9.944316236362677613e-03, 1.217297517915794935e-01, 9.059670142012879457e-02, 2.709745904724594756e-02, 8.607133366017528237e-03, -2.515412101574697728e-03, -4.301033783407770192e-03
1.268050710389999978e+02, 1.170875288728602526e-01, 3.912611679044079513e-03, -1.798357089871112369e-02, 5.562609041096752346e-03, -1.020594344301735748e-02, 1.187881374965524955e-01, 8.895238908966485170e-02, 2.643453123741984837e-02, 8.462939188954405126e-03, -2.618721108676682740e-03, -4.214442175564608525e-03
1.283697473199999877e+02, 1.144467151658982579e-01, 3.895207104597397940e-03, -1.738399755285870152e-02, 5.685917293132825706e-03, -1.044547308536074998e-02, 1.158193841706257471e-01, 8.730235249951527610e-02, 2.577169373876437436e-02, 8.314163443304253831e-03, -2.720340353243977383e-03, -4.127679973000500033e-03
1.299427002269999889e+02, 1.117899727774585017e-01, 3.876901731304960037e-03, -1.678554683222825000e-02, 5.798672035381965094e-03, -1.066198060587660035e-02, 1.128246072621467422e-01, 8.564632411692417457e-02, 2.510901425214020349e-02, 8.160746038204947858e-03, -2.820108415120667431e-03, -4.040748950329727494e-03
1.315239735389999964e+02, 1.091177791123409957e-01, 3.857669368490232453e-03, -1.618847378690032451e-02, 5.900711446392654935e-03, -1.085453116519234998e-02, 1.098050046717475026e-01, 8.398398755466311705e-02, 2.444656607374140131e-02, 8.002626570292470029e-03, -2.917854491794622494e-03, -3.953650731630875201e-03
1.331136112689999891e+02, 1.064306326904810029e-01, 3.837481523270739898e-03, -1.559304606186152561e-02, 5.991873110793307679e-03, -1.102218154088332493e-02, 1.067618629910994932e-01, 8.231497408722102116e-02, 2.378442837727719888e-02, 7.839744474012503780e-03, -3.013397603897412236e-03, -3.866386767600820014e-03
1.347116576619999933e+02, 1.037290548552407543e-01, 3.816307116512802564e-03, -1.499954468487837630e-02, 6.071994224573827245e-03, -1.116398240848075034e-02, 1.036965643063967601e-01, 8.063885894348853112e-02, 2.312268653438685068e-02, 7.672039212568032909e-03, -3.106545712809002414e-03, -3.778958310961967777e-03
1.363181571979999944e+02, 1.010135917005973716e-01, 3.794112158509672494e-03, -1.440826492084015115e-02, 6.140911832507436885e-03, -1.127898107263082539e-02, 1.006105936197576045e-01, 7.895515737526102862e-02, 2.246143247910870056e-02, 7.499450516566469674e-03, -3.197094739856100147e-03, -3.691366389439577553e-03
1.379331545889999973e+02, 9.828481624686255524e-02, 3.770859377712775223e-03, -1.381951720685022436e-02, 6.198463103474917413e-03, -1.136622472683069922e-02, 9.750554695480036227e-02, 7.726332048777567740e-02, 2.180076512320832521e-02, 7.321918683297035449e-03, -3.284827474168290282e-03, -3.603611776164939665e-03
1.395566947890000051e+02, 9.554333091252900645e-02, 3.746507795764382389e-03, -1.323362816674962528e-02, 6.244485649726969415e-03, -1.142476433485947566e-02, 9.438314021595681225e-02, 7.556273084992363998e-02, 2.114079083034734949e-02, 7.139384947477240249e-03, -3.369512355708212305e-03, -3.515694957011204855e-03
1.411888229840000122e+02, 9.278977033119528706e-02, 3.721012239286447532e-03, -1.265094173051972519e-02, 6.278817898008400185e-03, -1.145365924536500060e-02, 9.124521889950286402e-02, 7.385269787584677892e-02, 2.048162395730264776e-02, 6.951791946273634670e-03, -3.450902116683389996e-03, -3.427616096107957613e-03
1.428295846030000007e+02, 9.002480456747627424e-02, 3.694322778102657710e-03, -1.207182035384855162e-02, 6.301299522927795473e-03, -1.145198267178714965e-02, 8.809376872003130132e-02, 7.213245300936937943e-02, 1.982338747488465031e-02, 6.759084292130822409e-03, -3.528732264267665179e-03, -3.339374997151032306e-03
1.444790253140000118e+02, 8.724914281082839229e-02, 3.666384078343545155e-03, -1.149664636420357627e-02, 6.311771952888684499e-03, -1.141882819557787573e-02, 8.493092727725395918e-02, 7.040114473288204555e-02, 1.916621367990125127e-02, 6.561209287037637720e-03, -3.602719384263762623e-03, -3.250971062875125314e-03
1.461371910249999928e+02, 8.446353762457492476e-02, 3.637134654631584817e-03, -1.092582344237077487e-02, 6.310078963755474946e-03, -1.135331748187130146e-02, 8.175899685340520806e-02, 6.865783344903292340e-02, 1.851024501411407258e-02, 6.358117806277921967e-03, -3.672559243467682366e-03, -3.162403251168632162e-03
1.478041278910000074e+02, 8.166878985794379098e-02, 3.606506005674842315e-03, -1.035977825597534860e-02, 6.296067376780132945e-03, -1.125460943262122579e-02, 7.858045846149755431e-02, 6.690148631040282456e-02, 1.785563501038242573e-02, 6.149765393110104977e-03, -3.737924666665220098e-03, -3.073670028289952547e-03
1.494798823069999969e+02, 7.886575434646243832e-02, 3.574421612086862467e-03, -9.798962272129898080e-03, 6.269587882019237238e-03, -1.112191104954247597e-02, 7.539798727931004696e-02, 6.513097209167977020e-02, 1.720254938729109950e-02, 5.936113618091022615e-03, -3.798463161129320143e-03, -2.984769320454577334e-03
1.511645009140000013e+02, 7.605534654175037657e-02, 3.540795772149267495e-03, -9.243853762238816996e-03, 6.230496012714760098e-03, -1.095449033024587480e-02, 7.221446957815820522e-02, 6.334505625158796949e-02, 1.655116731803582542e-02, 5.717131761782662421e-03, -3.853794260442875395e-03, -2.895698463079887305e-03
1.528580306030000031e+02, 7.323855026389290701e-02, 3.505532248794285093e-03, -8.694960030861382735e-03, 6.178653302659207688e-03, -1.075169158809992365e-02, 6.903302129376584495e-02, 6.154239638715765237e-02, 1.590168291002942366e-02, 5.492798903761187540e-03, -3.903506558139562509e-03, -2.806454149525035042e-03
1.545605185089999907e+02, 7.041642679641739455e-02, 3.468522692809034892e-03, -8.152819900169236411e-03, 6.113928666011534362e-03, -1.051295366546084985e-02, 6.585700836893157439e-02, 5.972153835282087431e-02, 1.525430693309202598e-02, 5.263106517977443090e-03, -3.947154400650567871e-03, -2.717032381017349917e-03
1.562720120189999875e+02, 6.759012559312402302e-02, 3.429644803780719856e-03, -7.618006475858760465e-03, 6.036200047884595840e-03, -1.023783160029852549e-02, 6.269006897107855247e-02, 5.788091343074305145e-02, 1.460926884523077590e-02, 5.028061696572896921e-03, -3.984254211938137620e-03, -2.627428419070187635e-03
1.579925587689999986e+02, 6.476089693734472796e-02, 3.388760183338765386e-03, -7.091130240532335545e-03, 5.945356407435215505e-03, -9.926022423115382631e-03, 5.953613769091712499e-02, 5.601883706631174964e-02, 1.396681917700692485e-02, 4.787691164524042996e-03, -4.014280426432647285e-03, -2.537636744721909806e-03
1.597222066470000073e+02, 6.193010696167475237e-02, 3.345711826528945023e-03, -6.572842511732761815e-03, 5.841300109688998127e-03, -9.577395889985042959e-03, 5.639947175763269926e-02, 5.413350987756632149e-02, 1.332723234638132428e-02, 4.542046281350562743e-03, -4.036661016384840081e-03, -2.447651028552674888e-03
1.614610037969999894e+02, 5.909925554486615551e-02, 3.300321191892447402e-03, -6.063839313367412436e-03, 5.723949822555323211e-03, -9.192031113895503952e-03, 5.328467924923609850e-02, 5.222302189914054815e-02, 1.269080999820779848e-02, 4.291209282770270562e-03, -4.050772616996259866e-03, -2.357464118138849919e-03
1.632089986139999951e+02, 5.626999771509002407e-02, 3.252384780020182650e-03, -5.564865715254412558e-03, 5.593244042224875326e-03, -8.770260239872302785e-03, 5.019674915527715109e-02, 5.028536135325417655e-02, 1.205788497705332328e-02, 4.035301082118234774e-03, -4.055935281179610073e-03, -2.267068053206105008e-03
1.649662397520000070e+02, 5.344416934439782940e-02, 3.201670146278812190e-03, -5.076720689118054998e-03, 5.449145400819040141e-03, -8.312720502131418915e-03, 4.714108295829200213e-02, 4.831842970942813037e-02, 1.142882607495757444e-02, 3.774491029231514822e-03, -4.051406940591249436e-03, -2.176454120446287468e-03
1.667327761189999933e+02, 5.062381811123589648e-02, 3.147911268338394672e-03, -4.600262545431192326e-03, 5.291645957008759768e-03, -7.820416230290788348e-03, 4.412352715148787352e-02, 4.632006539780727378e-02, 1.080404372545462621e-02, 3.509009137956149976e-03, -4.036377722259517666e-03, -2.085612968227362578e-03
1.685086568860000114e+02, 4.781124094848800132e-02, 3.090803192947192118e-03, -4.136414997078372707e-03, 5.120773722091689732e-03, -7.294792578258269856e-03, 4.115040569615632110e-02, 4.428807939101977315e-02, 1.018399686038547539e-02, 3.239161413673372417e-03, -4.009964378802242588e-03, -1.994534806486055085e-03
1.702939314799999977e+02, 4.500902948875402237e-02, 3.029995900143207539e-03, -3.686173903558117269e-03, 4.936600753173389297e-03, -6.737822953700324524e-03, 3.822855086056854701e-02, 4.222030696932762422e-02, 9.569201196410033472e-03, 2.965349080937729979e-03, -3.971205260252540226e-03, -1.903209730712122644e-03
1.720886495919999959e+02, 4.222012537767265428e-02, 2.965087359690496936e-03, -3.250614710671544810e-03, 4.739253234667957504e-03, -6.152112217291385785e-03, 3.536533002403399739e-02, 4.011468149669262379e-02, 8.960239281527181826e-03, 2.688092689283516981e-03, -3.919056507922790387e-03, -1.811628221968782570e-03
1.738928611759999967e+02, 3.944788777888577624e-02, 2.895615831223214646e-03, -2.830900576617104668e-03, 4.528924101649026146e-03, -5.541017658664076917e-03, 3.256866486197845106e-02, 3.796933802451142592e-02, 8.357772716191355644e-03, 2.408062300502010304e-03, -3.852390535958215116e-03, -1.719781899314700054e-03
1.757066164469999876e+02, 3.669617588958880294e-02, 2.821051592693584950e-03, -2.428291093686379791e-03, 4.305888919138884698e-03, -4.908789320507304932e-03, 2.984703761424967530e-02, 3.578275716087554736e-02, 7.762557046847425035e-03, 2.126115180545572452e-03, -3.769998434477227298e-03, -1.627664631683360154e-03
1.775299658909999891e+02, 3.396944987643339686e-02, 2.740788535468227129e-03, -2.044151391125734792e-03, 4.070525944411102458e-03, -4.260730170102827556e-03, 2.720947679780657408e-02, 3.355396304999531953e-02, 7.175459945623724640e-03, 1.843342621155054893e-03, -3.670598775145414612e-03, -1.535274161092917535e-03
1.793629602560000080e+02, 3.127289421012455217e-02, 2.654136482539807673e-03, -1.679961206295854962e-03, 3.823341577750852434e-03, -3.603374449098537338e-03, 2.466551150694224967e-02, 3.128279356059904953e-02, 6.597483390903857367e-03, 1.561127617542297508e-03, -3.552856540020007947e-03, -1.442614456011069883e-03
1.812056505600000094e+02, 2.861256781409449862e-02, 2.560315801254167255e-03, -1.337323153462705071e-03, 3.565002742047707410e-03, -2.944678445301810235e-03, 2.222507913484002284e-02, 2.897026587318817653e-02, 6.029790655864574606e-03, 1.281214948815787361e-03, -3.415417680204594925e-03, -1.349699102269857507e-03
1.830580880930000092e+02, 2.599558550913574906e-02, 2.458457063024190297e-03, -1.017968872779502487e-03, 3.296378150568254894e-03, -2.294210790848452350e-03, 1.989836592384834971e-02, 2.661906618008637315e-02, 5.473738947418617211e-03, 1.005794484794093283e-03, -3.256967341741490076e-03, -1.256556170829639966e-03
1.849203244139999924e+02, 2.343033430856135066e-02, 2.347610384790360140e-03, -7.237608317700892696e-04, 3.018590878266119801e-03, -1.663317310037039972e-03, 1.769555329711530040e-02, 2.423419694928582654e-02, 4.930918401055440006e-03, 7.375966940594250350e-04, -3.076323222935737310e-03, -1.163235179111799921e-03
1.867924113560000023e+02, 2.092672523345615043e-02, 2.226772041161447641e-03, -4.566861046419420141e-04, 2.733085074902392563e-03, -1.065215852407954984e-03, 1.562643645945552273e-02, 2.182381635474532622e-02, 4.403197680180490244e-03, 4.799954292501677332e-04, -2.872579883822000066e-03, -1.069817000640447364e-03
1.886744010239999909e+02, 1.849647434508342597e-02, 2.094940292608050200e-03, -2.188361833647132549e-04, 2.441709851564972424e-03, -5.149462286105364927e-04, 1.369987759261897566e-02, 1.940029590502087564e-02, 3.892775217031217011e-03, 2.371055711153785008e-04, -2.645324677433942388e-03, -9.764278809191811147e-04
1.905663458010000113e+02, 1.615339562518887384e-02, 1.951218601414024924e-03, -1.236336755755170307e-05, 2.146822884235039842e-03, -2.905630163287152654e-05, 1.192306267434615000e-02, 1.698149492768140020e-02, 3.402233669816492802e-03, 1.384968544020904969e-05, -2.394949277380447553e-03, -8.832590568671517834e-04
1.924682983470000011e+02, 1.391363667070682521e-02, 1.794988765063447456e-03, 1.606009312176925300e-04, 1.851414035998000165e-03, 3.751521454220495266e-04, 1.030053157796570126e-02, 1.459215990238860172e-02, 2.934581879454449711e-03, -1.840543319513854976e-04, -2.123081857180457444e-03, -7.905937425840088486e-04
1.943803115990000094e+02, 1.179590806231907429e-02, 1.626198366323242279e-03, 2.980876884273357479e-04, 1.559244716994792525e-03, 6.810512481426017443e-04, 8.833161143196367054e-03, 1.226533845237414919e-02, 2.493316544413560001e-03, -3.502635852913799953e-04, -1.833129207892967563e-03, -6.988433432285087558e-04
1.963024387750000130e+02, 9.820851170836066013e-03, 1.445706076633725135e-03, 3.985224224822029801e-04, 1.274980270342847494e-03, 8.750641968094787036e-04, 7.516665714242280402e-03, 1.004279999154828254e-02, 2.082236648272807293e-03, -4.782730856499602481e-04, -1.530967237580240035e-03, -6.085930880128277579e-04
1.982347333740000010e+02, 8.011969349033025434e-03, 1.256004264296619981e-03, 4.610847045210612330e-04, 1.004298059565970035e-03, 9.500450767388329007e-04, 6.342378643223515328e-03, 7.975668362558792010e-03, 1.705891701904915011e-03, -5.622275904592042043e-04, -1.225323724623359964e-03, -5.206581432688510078e-04
2.001772491790000004e+02, 6.389093776159772073e-03, 1.061067626829092494e-03, 4.862225684823012393e-04, 7.537903650670849109e-04, 9.098376363464420486e-04, 5.293413668183820191e-03, 6.117214042199462833e-03, 1.367559849067894948e-03, -5.985783535469005236e-04, -9.285340502748452244e-04, -4.361294966968917307e-04
2.021300402560000009e+02, 4.977867996950189472e-03, 8.684393955026280818e-04, 4.763544527206987249e-04, 5.308315450590485145e-04, 7.724829836094474801e-04, 4.357439913042009463e-03, 4.525169014124964979e-03, 1.073127071759117420e-03, -5.870625648277278405e-04, -6.545274198330301198e-04, -3.564284173535504788e-04
2.040931609589999880e+02, 3.778465224519017476e-03, 6.846842678601303090e-04, 4.364364956167692032e-04, 3.423027388408155175e-04, 5.734533544119097860e-04, 3.508908972026839480e-03, 3.227542455766030296e-03, 8.204790246023400653e-04, -5.347262211261387919e-04, -4.194451506477040077e-04, -2.832126533893770254e-04
2.060666659279999919e+02, 2.814524535969347568e-03, 5.225838708746752921e-04, 3.747698247848669801e-04, 1.942416423752364989e-04, 3.573126182798214753e-04, 2.757586879348644920e-03, 2.253269926822027563e-03, 6.181922679396425254e-04, -4.511222117149186897e-04, -2.335988882057629895e-04, -2.183689474520954916e-04
2.080506100910000100e+02, 2.034023984054844809e-03, 3.832033300669852828e-04, 3.011802679598747342e-04, 8.769024230100438369e-05, 1.706489200456320161e-04, 2.077663839941052901e-03, 1.540940961173419910e-03, 4.494431683669737371e-04, -3.571475751697163127e-04, -1.035744812583617427e-04, -1.633744783243582693e-04
2.100450486690000105e+02, 1.471692721725137258e-03, 2.806776003057967809e-04, 2.279925825288257359e-04, 2.120844492332477329e-05, 4.132903839129977282e-05, 1.526522959538379950e-03, 1.085148608678574962e-03, 3.317138761608410093e-04, -2.624192209575992862e-04, -2.394832063382863253e-05, -1.194083043632967382e-04
2.120500371749999999e+02, 9.982822959216839341e-04, 1.968225022365002524e-04, 1.605759184866347442e-04, -1.495353902975031288e-05, -2.883617097170408595e-05, 1.040395804641388190e-03, 7.328092728432310373e-04, 2.233595149689854916e-04, -1.869355764510704967e-04, 1.767874918473239502e-05, -8.589890240460809341e-05
2.140656314130000055e+02, 7.025837275072442309e-04, 1.499413816273275106e-04, 1.067596495505048263e-04, -2.716601201696947494e-05, -4.880171581311687902e-05, 7.102436939472342534e-04, 5.315785446894814512e-04, 1.633452168459600137e-04, -1.232581331535457570e-04, 3.154233940981029932e-05, -6.119108204764635045e-05
2.160918874850000009e+02, 3.758320480290724616e-04, 8.399545642277736490e-05, 5.826650426254297759e-05, -2.506767636895620318e-05, -4.319186982646297317e-05, 3.758365558426377028e-04, 2.932775735663749957e-04, 8.254996690731557848e-05, -7.208903980215772495e-05, 3.060486088107709833e-05, -3.967973915200687145e-05
2.181288617870000053e+02, 3.298715414734580171e-05, 8.505911733222816520e-06, 3.013270101467429922e-06, -1.729418724931388602e-06, -3.447847002115655021e-06, 3.125241786529429894e-05, 2.739850332979497518e-05, 7.323387130121617578e-06, -5.037638537423412484e-06, 2.945650985747252455e-06, -2.421802290384102220e-06
2.201766110169999990e+02, 3.325244531749680183e-07, 4.636083030556194708e-08, 2.139691020935520671e-09, -1.509207233984760485e-09, -9.424317677624274814e-10, 2.551131419338485020e-07, 2.544868979088707642e-07, 1.554488668038787575e-07, -4.236896603822564846e-09, 2.853649405907284474e-09, -2.161211976255999763e-09
2.222351921700000048e+02, 4.464407265151354805e-07, 4.264602080304950740e-08, 2.613501256118923442e-14, -1.965168187534462289e-14, -2.867166897740286807e-16, 3.676520478783434678e-07, 3.676520478760317561e-07, 1.575773577963527493e-07, -1.681191814455982927e-12, 1.268868147118456324e-12, -1.360307126707905033e-10
2.243046625430000063e+02, 4.450968084995000375e-07, 4.240406263969385369e-08, 2.860059770949943443e-19, -2.269577253950470753e-19, -3.889233348095495673e-26, 3.666927768408867916e-07, 3.666927769485454733e-07, 1.568080637289444847e-07, -1.870617341587779873e-17, 1.491248796689874418e-17, -1.342408596084029774e-10
2.263850797359999945e+02, 4.703055774436602177e-07, 4.478690967876314557e-08, 8.545949958473570671e-23, 3.108603883727635054e-22, 7.814639254834878482e-33, 3.874229341944747544e-07, 3.874229343081827336e-07, 1.657652869333339918e-07, -5.447554305862935242e-21, -1.989210142329047610e-20, -1.409678190171132489e-10
2.284765016549999928e+02, 5.425283513835997568e-07, 5.167522770616002655e-08, -2.082788028023492448e-22, 1.197573985433332428e-21, -6.371862475300599689e-32, 4.468331722477357530e-07, 4.468331723787977433e-07, 1.913903587733249841e-07, 1.334957427762839531e-20, -7.738846515707077725e-20, -1.611428672698380057e-10
2.305789865110000108e+02, 7.019121514918680462e-07, 6.696724523712304413e-08, 2.699840193712109902e-22, -1.160190304558277615e-21, -6.368197660170223409e-32, 5.779832728657044142e-07, 5.779832730351162977e-07, 2.478577579010537576e-07, -1.758790903338152386e-20, 7.598380321815653211e-20, -2.057443294935164939e-10
2.326925928240000019e+02, 1.035850395618606007e-06, 9.913527455335278931e-08, -8.157202815772154860e-23, -8.691699867372338416e-22, 1.009531955485538283e-32, 8.527095365379372589e-07, 8.527095367876257370e-07, 3.662817191182202398e-07, 5.341822784395097326e-21, 5.804119849147304637e-20, -2.975145266762647448e-10
2.348173794219999877e+02, 1.761325287946692421e-06, 1.693570012054940073e-07, -1.493619323351207695e-21, 5.745347895860822764e-21, -7.741626238297788021e-31, 1.448727539125525038e-06, 1.448727539548570138e-06, 6.251954992671119900e-07, 1.030343088858673274e-19, -3.967105120040322640e-19, -4.887437937748354561e-10
2.369534054449999871e+02, 3.473816868132024783e-06, 3.372998792598252595e-07, 2.897912236515280200e-21, -1.083634684919227522e-20, -1.583507933484895015e-30, 2.851104691443772714e-06, 2.851104692270260030e-06, 1.245424356569214839e-06, -2.109244103133979889e-19, 7.893379250939664339e-19, -9.055134900515390853e-10
2.391007303469999954e+02, 7.905383302104824919e-06, 7.888205175019308280e-07, -1.018171734659722235e-23, 3.042109478197400201e-21, -2.515644693534750950e-33, 6.448024446034334360e-06, 6.448024447863905197e-06, 2.914717719329834869e-06, 2.435366541128199866e-21, -2.439060323027692565e-19, -1.821077199464382788e-09
2.412594138940000050e+02, 1.986789759523027420e-05, 2.143613152030697283e-06, -2.537419576603818706e-22, -5.584523589079207433e-21, 1.654896058362960332e-32, 1.590455627342567412e-05, 1.590455627764075062e-05, 7.926682661102456631e-06, 2.120170627699551288e-20, 5.366702351808489242e-19, -3.509693692033002533e-09
2.434295161699999994e+02, 4.793250970198089983e-05, 6.122101369251786894e-06, -1.396318164615099992e-20, 6.758336800776387929e-20, -8.415509699166339078e-30, 3.665909329071052707e-05, 3.665909329869952498e-05, 2.254683286147734917e-05, 1.842863027537852293e-18, -8.929768849596174014e-18, -4.807492077565192701e-09
2.456110975770000096e+02, 7.184386317497523189e-05, 9.927295722778394646e-06, 1.813584344845442456e-20, -7.241794440637487623e-20, -9.830865944650158907e-30, 5.349356570394914992e-05, 5.349356571407265054e-05, 3.670059499763892472e-05, -2.826895755333897368e-18, 1.134918040897009914e-17, -4.972677031487662867e-09
2.478042188340000109e+02, 7.699909124170312982e-05, 1.088725700617139969e-05, 1.022751679614767460e-21, -3.167870883380859775e-20, -2.764836801995349550e-31, 5.685700025505347339e-05, 5.685700026529832334e-05, 4.028418203196797252e-05, -1.823535548207699916e-19, 5.196846151990395133e-18, -4.732464865394662421e-09
2.500089409859999989e+02, 7.770183284341782709e-05, 1.102485533145007599e-05, -1.621168170669999032e-23, 1.989495218461009937e-20, -1.570869111936746210e-33, 5.729660198297599477e-05, 5.729660199321330274e-05, 4.081046177993637582e-05, 1.823163180160997347e-21, -3.284325065065099984e-18, -4.684093120562504680e-09
2.522253253949999987e+02, 7.785135385517412258e-05, 1.105421209839350146e-05, -9.915181660827193556e-21, -6.234740612956787093e-21, 3.769794653639942593e-31, 5.739042359447422590e-05, 5.739042360471026670e-05, 4.092186058053482259e-05, 1.660552561549577836e-18, 1.027255124683346173e-18, -4.673896334996072206e-09
2.544534337519999951e+02, 7.786300768852842625e-05, 1.105654684194152616e-05, -2.641403194545252642e-20, 1.355454582957022435e-19, -2.673865754512880200e-29, 5.739785101298270514e-05, 5.739785102321880015e-05, 4.093031341023312575e-05, 4.348405298484613090e-18, -2.241947837527660009e-17, -4.673184694898265174e-09
2.566933280729999751e+02, 7.786299792804951569e-05, 1.105662874517780125e-05, 3.608670249450754790e-20, -1.405509573980557478e-19, -3.844115838162631998e-29, 5.739779255455832460e-05, 5.739779256479433153e-05, 4.093041080612405214e-05, -5.968986357027935012e-18, 2.325027383516827866e-17, -4.673131562879779975e-09
2.589450707010000201e+02, 7.786288204197174998e-05, 1.105662642254947670e-05, -4.148787056855750270e-22, 1.678018511406934847e-20, -5.314402548070924869e-32, 5.739768432733907130e-05, 5.739768433757509177e-05, 4.093039548840682405e-05, 6.901625936236050049e-20, -2.774110052877157606e-18, -4.673109801232072437e-09
